venta_id,fecha,año,mes,trimestre,modelo,marca,tipo,segmento,precio_lista,precio_venta,descuento_pct,descuento_monto,precio_final,accesorios_monto,precio_total,costo_vehiculo,margen_bruto,margen_pct,ganancia_neta,vendedor,zona,senioridad,comision_vendedor,financiacion,origen_lead,permuta,valor_permuta,num_accesorios,dias_cierre,test_drive,rating_cliente
VTA-02573,2024-07-11,2024,7,Q3,Toyota Corolla,Toyota,Sedán,Intermedio,14500000,13850000,2,277000,13573000,0,13573000,10200000,3373000,24.9,3373000,Paula Gómez,Centro,Senior,452660,Contado,WhatsApp,0,0,0,5,1,5
VTA-00142,2024-07-12,2024,7,Q3,Mercedes-Benz GLA,Mercedes-Benz,SUV,Luxury,52000000,52250000,0,0,52250000,185469,52435469,36400000,15850000,30.3,15924187,Martín López,Oeste,Junior,1045000,Cuotas 36x,Showroom,0,0,1,18,1,5
VTA-01491,2024-07-12,2024,7,Q3,Jeep Renegade,Jeep,SUV,Premium,17500000,17800000,0,0,17800000,231540,18031540,12500000,5300000,29.8,5392616,Carlos Méndez,Norte,Senior,573160,Plan de ahorro,Showroom,0,0,3,6,1,5
VTA-02042,2024-07-12,2024,7,Q3,Volkswagen Polo,Volkswagen,Hatchback,Intermedio,7800000,7450000,1,74500,7375500,244331,7619831,5600000,1775500,24.1,1873232,Martín López,Oeste,Junior,147510,Cuotas 12x,Showroom,1,1450000,2,8,1,5
VTA-00766,2024-07-12,2024,7,Q3,Renault Oroch,Renault,Pickup,Intermedio,13000000,13350000,5,667500,12682500,430641,13113141,9400000,3282500,25.9,3454756,Lucía Fernández,Norte,Semi-Senior,332916,Leasing,Web,0,0,2,1,1,4
VTA-02647,2024-07-13,2024,7,Q3,Volkswagen Amarok,Volkswagen,Pickup,Premium,22000000,21450000,0,0,21450000,0,21450000,15800000,5650000,26.3,5650000,Lucía Fernández,Norte,Semi-Senior,563062,Contado,Showroom,0,0,0,31,1,5
VTA-03911,2024-07-13,2024,7,Q3,Volkswagen Vento,Volkswagen,Sedán,Intermedio,9500000,9050000,0,0,9050000,0,9050000,6900000,2150000,23.8,2150000,Valentina Cruz,Este,Senior,322632,Plan de ahorro,Web,1,2450000,0,7,0,4
VTA-01531,2024-07-13,2024,7,Q3,Chevrolet Tracker,Chevrolet,SUV,Intermedio,12500000,12400000,0,0,12400000,0,12400000,9000000,3400000,27.4,3400000,Carlos Méndez,Norte,Senior,399280,Cuotas 12x,Web,1,4050000,0,3,1,4
VTA-00015,2024-07-13,2024,7,Q3,Chevrolet Tracker,Chevrolet,SUV,Intermedio,12500000,12800000,1,128000,12672000,0,12672000,9000000,3672000,29.0,3672000,Paula Gómez,Centro,Senior,422611,Contado,Showroom,1,3950000,0,6,0,4
VTA-00935,2024-07-13,2024,7,Q3,Peugeot 2008,Peugeot,SUV,Intermedio,11000000,10400000,1,104000,10296000,0,10296000,7900000,2396000,23.3,2396000,Joaquín Torres,Sur,Semi-Senior,281081,Contado,Showroom,0,0,0,9,1,4
VTA-03159,2024-07-15,2024,7,Q3,Volkswagen Polo,Volkswagen,Hatchback,Intermedio,7800000,7950000,1,79500,7870500,0,7870500,5600000,2270500,28.8,2270500,Sofía Herrera,Sur,Senior,271532,Leasing,Instagram,0,0,0,12,0,5
VTA-01241,2024-07-15,2024,7,Q3,Chevrolet S10,Chevrolet,Pickup,Premium,23000000,23400000,1,234000,23166000,228276,23394276,16500000,6666000,28.8,6757310,Sofía Herrera,Sur,Senior,799227,Contado,Web,1,4850000,1,5,1,4
VTA-00929,2024-07-15,2024,7,Q3,Volkswagen Amarok,Volkswagen,Pickup,Premium,22000000,22650000,2,453000,22197000,409897,22606897,15800000,6397000,28.8,6560958,Paula Gómez,Centro,Senior,740270,Contado,Instagram,0,0,2,5,1,3
VTA-02320,2024-07-15,2024,7,Q3,Toyota SW4,Toyota,SUV,Luxury,42000000,39650000,1,396500,39253500,0,39253500,29500000,9753500,24.8,9753500,Carlos Méndez,Norte,Senior,1263963,Cuotas 12x,Web,1,6900000,0,90,1,4
VTA-00503,2024-07-16,2024,7,Q3,Honda HR-V,Honda,SUV,Premium,15500000,15700000,3,471000,15229000,0,15229000,11000000,4229000,27.8,4229000,Lucía Fernández,Norte,Semi-Senior,399761,Contado,Showroom,0,0,0,6,1,5
VTA-01746,2024-07-16,2024,7,Q3,Chevrolet S10,Chevrolet,Pickup,Premium,23000000,23250000,4,930000,22320000,423170,22743170,16500000,5820000,26.1,5989268,Carlos Méndez,Norte,Senior,718704,Cuotas 36x,Showroom,0,0,3,52,1,4
VTA-00212,2024-07-17,2024,7,Q3,Volkswagen Gol,Volkswagen,Hatchback,Económico,4200000,4100000,0,0,4100000,0,4100000,3100000,1000000,24.4,1000000,Sofía Herrera,Sur,Senior,141450,Cuotas 24x,Showroom,1,850000,0,1,1,5
VTA-00761,2024-07-18,2024,7,Q3,Ford Ranger,Ford,Pickup,Premium,24000000,23650000,0,0,23650000,279113,23929113,17200000,6450000,27.3,6561645,Sofía Herrera,Sur,Senior,815925,Leasing,Web,1,4050000,1,5,1,5
VTA-02938,2024-07-18,2024,7,Q3,Renault Oroch,Renault,Pickup,Intermedio,13000000,13050000,0,0,13050000,0,13050000,9400000,3650000,28.0,3650000,Sofía Herrera,Sur,Senior,450225,Cuotas 24x,Showroom,1,4700000,0,2,0,5
VTA-01520,2024-07-19,2024,7,Q3,Volkswagen Polo,Volkswagen,Hatchback,Intermedio,7800000,7400000,2,148000,7252000,266136,7518136,5600000,1652000,22.8,1758454,Valentina Cruz,Este,Senior,258534,Cuotas 24x,Web,0,0,2,1,1,4
VTA-02580,2024-07-19,2024,7,Q3,Volkswagen T-Cross,Volkswagen,SUV,Intermedio,11500000,10950000,0,0,10950000,0,10950000,8200000,2750000,25.1,2750000,Sofía Herrera,Sur,Senior,377775,Cuotas 36x,Referido,0,0,0,1,0,4
VTA-01396,2024-07-20,2024,7,Q3,Mercedes-Benz GLA,Mercedes-Benz,SUV,Luxury,52000000,48900000,2,978000,47922000,379236,48301236,36400000,11522000,24.0,11673694,Carlos Méndez,Norte,Senior,1543088,Cuotas 36x,Web,0,0,2,26,1,3
VTA-01579,2024-07-20,2024,7,Q3,Renault Sandero,Renault,Hatchback,Económico,4800000,4800000,1,48000,4752000,0,4752000,3500000,1252000,26.3,1252000,Carlos Méndez,Norte,Senior,153014,Cuotas 36x,Instagram,0,0,0,5,0,4
VTA-01047,2024-07-20,2024,7,Q3,Renault Sandero,Renault,Hatchback,Económico,4800000,4700000,0,0,4700000,136035,4836035,3500000,1200000,25.5,1254414,Sofía Herrera,Sur,Senior,162150,Contado,Web,0,0,1,5,1,5
VTA-01150,2024-07-21,2024,7,Q3,Mercedes-Benz GLA,Mercedes-Benz,SUV,Luxury,52000000,53100000,0,0,53100000,454241,53554241,36400000,16700000,31.5,16881696,Joaquín Torres,Sur,Semi-Senior,1449630,Plan de ahorro,Web,0,0,2,5,1,5
VTA-02174,2024-07-21,2024,7,Q3,Mercedes-Benz GLA,Mercedes-Benz,SUV,Luxury,52000000,53400000,2,1068000,52332000,409029,52741029,36400000,15932000,30.4,16095611,Lucía Fernández,Norte,Semi-Senior,1373715,Cuotas 12x,Referido,0,0,2,25,1,4
VTA-03600,2024-07-21,2024,7,Q3,Chevrolet S10,Chevrolet,Pickup,Premium,23000000,21700000,0,0,21700000,313944,22013944,16500000,5200000,24.0,5325577,Diego Romero,Centro,Junior,477400,Cuotas 24x,Instagram,0,0,2,8,1,4
VTA-02594,2024-07-21,2024,7,Q3,Volkswagen Polo,Volkswagen,Hatchback,Intermedio,7800000,7700000,1,77000,7623000,0,7623000,5600000,2023000,26.5,2023000,Carlos Méndez,Norte,Senior,245461,Cuotas 24x,Web,0,0,0,1,1,1
VTA-03936,2024-07-22,2024,7,Q3,Toyota Yaris,Toyota,Hatchback,Intermedio,8500000,8600000,0,0,8600000,0,8600000,6100000,2500000,29.1,2500000,Valentina Cruz,Este,Senior,306590,Cuotas 12x,Referido,1,2100000,0,3,1,4
VTA-03297,2024-07-22,2024,7,Q3,Renault Oroch,Renault,Pickup,Intermedio,13000000,12800000,2,256000,12544000,65781,12609781,9400000,3144000,25.1,3170312,Lucía Fernández,Norte,Semi-Senior,329280,Contado,Referido,0,0,1,3,0,5
VTA-01078,2024-07-22,2024,7,Q3,Ford EcoSport,Ford,SUV,Intermedio,10500000,10850000,4,434000,10416000,84823,10500823,7600000,2816000,27.0,2849929,Joaquín Torres,Sur,Semi-Senior,284357,Cuotas 12x,Referido,0,0,1,1,0,4
VTA-00772,2024-07-22,2024,7,Q3,BMW Serie 3,BMW,Sedán,Luxury,48000000,48700000,2,974000,47726000,358367,48084367,33600000,14126000,29.6,14269346,Diego Romero,Centro,Junior,1049972,Cuotas 24x,WhatsApp,1,13250000,2,13,1,3
VTA-03464,2024-07-23,2024,7,Q3,Ford Ranger,Ford,Pickup,Premium,24000000,22750000,1,227500,22522500,0,22522500,17200000,5322500,23.6,5322500,Paula Gómez,Centro,Senior,751125,Cuotas 24x,Showroom,0,0,0,3,1,4
VTA-00250,2024-07-23,2024,7,Q3,Honda Civic,Honda,Sedán,Premium,16000000,16450000,1,164500,16285500,0,16285500,11400000,4885500,30.0,4885500,Diego Romero,Centro,Junior,358281,Contado,Web,0,0,0,19,1,3
VTA-03289,2024-07-23,2024,7,Q3,Mercedes-Benz GLA,Mercedes-Benz,SUV,Luxury,52000000,53850000,2,1077000,52773000,388627,53161627,36400000,16373000,31.0,16528450,Paula Gómez,Centro,Senior,1759980,Leasing,Web,0,0,2,3,1,5
VTA-00751,2024-07-23,2024,7,Q3,Chevrolet S10,Chevrolet,Pickup,Premium,23000000,21900000,0,0,21900000,96533,21996533,16500000,5400000,24.7,5438613,Valentina Cruz,Este,Senior,780735,Contado,Web,0,0,1,7,1,4
VTA-00598,2024-07-24,2024,7,Q3,Ford Territory,Ford,SUV,Premium,18000000,18250000,4,730000,17520000,0,17520000,12900000,4620000,26.4,4620000,Lucía Fernández,Norte,Semi-Senior,459900,Contado,Instagram,1,7600000,0,9,1,3
VTA-03754,2024-07-24,2024,7,Q3,Volkswagen Amarok,Volkswagen,Pickup,Premium,22000000,22700000,0,0,22700000,0,22700000,15800000,6900000,30.4,6900000,Martín López,Oeste,Junior,454000,Contado,WhatsApp,0,0,0,8,1,4
VTA-00791,2024-07-24,2024,7,Q3,Ford EcoSport,Ford,SUV,Intermedio,10500000,10400000,2,208000,10192000,145363,10337363,7600000,2592000,25.4,2650145,Martín López,Oeste,Junior,203840,Contado,Showroom,1,3450000,1,8,1,4
VTA-00452,2024-07-24,2024,7,Q3,Volkswagen Polo,Volkswagen,Hatchback,Intermedio,7800000,7550000,3,226500,7323500,186535,7510035,5600000,1723500,23.5,1798114,Valentina Cruz,Este,Senior,261083,Contado,Web,1,3200000,1,3,0,3
VTA-03718,2024-07-25,2024,7,Q3,BMW Serie 3,BMW,Sedán,Luxury,48000000,45550000,2,911000,44639000,413094,45052094,33600000,11039000,24.7,11204237,Valentina Cruz,Este,Senior,1591380,Cuotas 36x,Showroom,0,0,2,6,0,4
VTA-03192,2024-07-25,2024,7,Q3,Honda Civic,Honda,Sedán,Premium,16000000,16300000,3,489000,15811000,0,15811000,11400000,4411000,27.9,4411000,Diego Romero,Centro,Junior,347842,Cuotas 24x,Referido,0,0,0,14,1,4
VTA-00269,2024-07-25,2024,7,Q3,Ford EcoSport,Ford,SUV,Intermedio,10500000,9900000,0,0,9900000,164253,10064253,7600000,2300000,23.2,2365701,Joaquín Torres,Sur,Semi-Senior,270270,Contado,Web,0,0,1,1,0,4
VTA-02501,2024-07-25,2024,7,Q3,Chevrolet Onix,Chevrolet,Hatchback,Económico,5800000,6000000,0,0,6000000,229163,6229163,4200000,1800000,30.0,1891665,Sofía Herrera,Sur,Senior,207000,Cuotas 36x,Showroom,0,0,1,10,1,4
VTA-00607,2024-07-25,2024,7,Q3,Toyota Corolla,Toyota,Sedán,Intermedio,14500000,13800000,1,138000,13662000,0,13662000,10200000,3462000,25.3,3462000,Valentina Cruz,Este,Senior,487050,Cuotas 36x,Referido,1,5750000,0,3,1,4
VTA-03341,2024-07-26,2024,7,Q3,Renault Oroch,Renault,Pickup,Intermedio,13000000,13500000,2,270000,13230000,0,13230000,9400000,3830000,28.9,3830000,Carlos Méndez,Norte,Senior,426006,Cuotas 12x,Referido,0,0,0,6,1,2
VTA-00468,2024-07-26,2024,7,Q3,Toyota Yaris,Toyota,Hatchback,Intermedio,8500000,8250000,0,0,8250000,0,8250000,6100000,2150000,26.1,2150000,Diego Romero,Centro,Junior,181500,Cuotas 12x,Referido,0,0,0,9,0,1
VTA-01258,2024-07-26,2024,7,Q3,Toyota Yaris,Toyota,Hatchback,Intermedio,8500000,8250000,0,0,8250000,78335,8328335,6100000,2150000,26.1,2181334,Paula Gómez,Centro,Senior,275138,Cuotas 12x,Web,0,0,1,4,1,4
VTA-00783,2024-07-26,2024,7,Q3,Chevrolet Onix,Chevrolet,Hatchback,Económico,5800000,5550000,4,222000,5328000,194725,5522725,4200000,1128000,21.2,1205890,Carlos Méndez,Norte,Senior,171562,Cuotas 36x,Web,1,2200000,1,7,0,5
VTA-03299,2024-07-26,2024,7,Q3,Ford Ka,Ford,Hatchback,Económico,4000000,4150000,3,124500,4025500,0,4025500,2950000,1075500,26.7,1075500,Carlos Méndez,Norte,Senior,129621,Cuotas 24x,Llamada entrante,0,0,0,1,1,3
VTA-01308,2024-07-27,2024,7,Q3,Renault Sandero,Renault,Hatchback,Económico,4800000,4700000,2,94000,4606000,60143,4666143,3500000,1106000,24.0,1130057,Diego Romero,Centro,Junior,101332,Cuotas 36x,Web,0,0,1,6,1,5
VTA-02241,2024-07-27,2024,7,Q3,Peugeot 208,Peugeot,Hatchback,Intermedio,8200000,8500000,2,170000,8330000,0,8330000,5900000,2430000,29.2,2430000,Lucía Fernández,Norte,Semi-Senior,218662,Cuotas 12x,Showroom,1,2400000,0,7,1,5
VTA-00477,2024-07-28,2024,7,Q3,Ford Ranger,Ford,Pickup,Premium,24000000,23250000,5,1162500,22087500,408179,22495679,17200000,4887500,22.1,5050771,Martín López,Oeste,Junior,441750,Cuotas 12x,Web,0,0,2,1,1,5
VTA-01245,2024-07-28,2024,7,Q3,Chevrolet Onix,Chevrolet,Hatchback,Económico,5800000,5850000,0,0,5850000,0,5850000,4200000,1650000,28.2,1650000,Martín López,Oeste,Junior,117000,Plan de ahorro,Referido,0,0,0,2,0,4
VTA-03458,2024-07-28,2024,7,Q3,Volkswagen Gol,Volkswagen,Hatchback,Económico,4200000,4150000,0,0,4150000,453660,4603660,3100000,1050000,25.3,1231464,Valentina Cruz,Este,Senior,147948,Cuotas 12x,WhatsApp,1,900000,3,3,1,5
VTA-00518,2024-07-29,2024,7,Q3,Volkswagen Amarok,Volkswagen,Pickup,Premium,22000000,21850000,0,0,21850000,0,21850000,15800000,6050000,27.7,6050000,Valentina Cruz,Este,Senior,778952,Cuotas 12x,Showroom,1,7450000,0,29,1,4
VTA-01215,2024-07-29,2024,7,Q3,Ford EcoSport,Ford,SUV,Intermedio,10500000,10300000,0,0,10300000,0,10300000,7600000,2700000,26.2,2700000,Carlos Méndez,Norte,Senior,331660,Cuotas 24x,Web,0,0,0,16,1,4
VTA-02322,2024-07-29,2024,7,Q3,Renault Duster,Renault,SUV,Intermedio,9800000,9450000,1,94500,9355500,0,9355500,7100000,2255500,24.1,2255500,Sofía Herrera,Sur,Senior,322765,Plan de ahorro,Referido,0,0,0,3,0,4
VTA-00394,2024-07-29,2024,7,Q3,Renault Sandero,Renault,Hatchback,Económico,4800000,4950000,1,49500,4900500,252525,5153025,3500000,1400500,28.6,1501510,Martín López,Oeste,Junior,98010,Plan de ahorro,WhatsApp,1,1000000,1,3,1,5
VTA-03440,2024-07-29,2024,7,Q3,Ford Ranger,Ford,Pickup,Premium,24000000,22800000,0,0,22800000,387487,23187487,17200000,5600000,24.6,5754994,Sofía Herrera,Sur,Senior,786600,Contado,Web,1,4400000,2,1,1,5
VTA-00330,2024-07-29,2024,7,Q3,Ford EcoSport,Ford,SUV,Intermedio,10500000,10350000,0,0,10350000,550836,10900836,7600000,2750000,26.6,2970334,Diego Romero,Centro,Junior,227700,Cuotas 12x,Web,1,3300000,3,1,0,5
VTA-01998,2024-07-29,2024,7,Q3,Renault Kwid,Renault,Hatchback,Económico,3500000,3350000,2,67000,3283000,350699,3633699,2600000,683000,20.8,823279,Carlos Méndez,Norte,Senior,105713,Contado,Referido,0,0,2,1,0,4
VTA-01265,2024-07-30,2024,7,Q3,Volkswagen Polo,Volkswagen,Hatchback,Intermedio,7800000,7750000,3,232500,7517500,95048,7612548,5600000,1917500,25.5,1955519,Paula Gómez,Centro,Senior,250709,Plan de ahorro,Web,1,1700000,1,7,0,5
VTA-00391,2024-07-30,2024,7,Q3,Honda Civic,Honda,Sedán,Premium,16000000,16150000,4,646000,15504000,0,15504000,11400000,4104000,26.5,4104000,Carlos Méndez,Norte,Senior,499229,Leasing,WhatsApp,1,4600000,0,47,1,5
VTA-00229,2024-07-31,2024,7,Q3,Toyota Yaris,Toyota,Hatchback,Intermedio,8500000,8800000,0,0,8800000,0,8800000,6100000,2700000,30.7,2700000,Lucía Fernández,Norte,Semi-Senior,231000,Leasing,Referido,0,0,0,4,1,3
VTA-00379,2024-07-31,2024,7,Q3,Chevrolet Onix,Chevrolet,Hatchback,Económico,5800000,5700000,1,57000,5643000,0,5643000,4200000,1443000,25.6,1443000,Carlos Méndez,Norte,Senior,181705,Cuotas 24x,WhatsApp,0,0,0,4,0,4
VTA-01872,2024-07-31,2024,7,Q3,Toyota Corolla,Toyota,Sedán,Intermedio,14500000,14700000,0,0,14700000,0,14700000,10200000,4500000,30.6,4500000,Joaquín Torres,Sur,Semi-Senior,401310,Leasing,WhatsApp,1,3550000,0,13,0,4
VTA-01714,2024-07-31,2024,7,Q3,Volkswagen Vento,Volkswagen,Sedán,Intermedio,9500000,9600000,0,0,9600000,0,9600000,6900000,2700000,28.1,2700000,Valentina Cruz,Este,Senior,342240,Cuotas 12x,Web,0,0,0,18,1,3
VTA-00346,2024-07-31,2024,7,Q3,Volkswagen Gol,Volkswagen,Hatchback,Económico,4200000,4050000,1,40500,4009500,558114,4567614,3100000,909500,22.7,1132745,Paula Gómez,Centro,Senior,133717,Cuotas 24x,Web,1,1050000,3,1,1,4
VTA-01547,2024-07-31,2024,7,Q3,Renault Oroch,Renault,Pickup,Intermedio,13000000,13250000,0,0,13250000,109158,13359158,9400000,3850000,29.1,3893663,Sofía Herrera,Sur,Senior,457125,Contado,Showroom,1,4950000,1,6,1,5
VTA-03368,2024-08-01,2024,8,Q3,Volkswagen Gol,Volkswagen,Hatchback,Económico,4200000,4350000,2,87000,4263000,286399,4549399,3100000,1163000,27.3,1277559,Paula Gómez,Centro,Senior,142171,Cuotas 24x,Showroom,0,0,1,1,1,5
VTA-02809,2024-08-01,2024,8,Q3,Volkswagen Polo,Volkswagen,Hatchback,Intermedio,7800000,7900000,1,79000,7821000,0,7821000,5600000,2221000,28.4,2221000,Valentina Cruz,Este,Senior,278819,Cuotas 36x,Instagram,0,0,0,5,0,5
VTA-00576,2024-08-01,2024,8,Q3,Jeep Renegade,Jeep,SUV,Premium,17500000,17350000,1,173500,17176500,345287,17521787,12500000,4676500,27.2,4814614,Sofía Herrera,Sur,Senior,592589,Contado,Referido,0,0,2,10,1,1
VTA-02359,2024-08-01,2024,8,Q3,Toyota SW4,Toyota,SUV,Luxury,42000000,42300000,0,0,42300000,0,42300000,29500000,12800000,30.3,12800000,Valentina Cruz,Este,Senior,1507995,Contado,Showroom,0,0,0,1,1,4
VTA-03619,2024-08-01,2024,8,Q3,Chevrolet S10,Chevrolet,Pickup,Premium,23000000,22700000,0,0,22700000,558830,23258830,16500000,6200000,27.3,6423532,Diego Romero,Centro,Junior,499400,Cuotas 36x,Web,0,0,2,9,1,5
VTA-01667,2024-08-02,2024,8,Q3,Honda Civic,Honda,Sedán,Premium,16000000,16450000,2,329000,16121000,0,16121000,11400000,4721000,29.3,4721000,Sofía Herrera,Sur,Senior,556174,Cuotas 36x,Instagram,1,4550000,0,36,1,4
VTA-02506,2024-08-02,2024,8,Q3,Ford EcoSport,Ford,SUV,Intermedio,10500000,10300000,0,0,10300000,0,10300000,7600000,2700000,26.2,2700000,Diego Romero,Centro,Junior,226600,Contado,Instagram,1,4100000,0,3,1,4
VTA-01688,2024-08-02,2024,8,Q3,Peugeot 2008,Peugeot,SUV,Intermedio,11000000,11150000,1,111500,11038500,0,11038500,7900000,3138500,28.4,3138500,Carlos Méndez,Norte,Senior,355440,Cuotas 24x,Instagram,0,0,0,7,1,5
VTA-02819,2024-08-02,2024,8,Q3,Renault Sandero,Renault,Hatchback,Económico,4800000,4600000,0,0,4600000,0,4600000,3500000,1100000,23.9,1100000,Sofía Herrera,Sur,Senior,158700,Cuotas 36x,WhatsApp,1,1700000,0,1,0,4
VTA-01129,2024-08-02,2024,8,Q3,Chevrolet Tracker,Chevrolet,SUV,Intermedio,12500000,12850000,0,0,12850000,0,12850000,9000000,3850000,30.0,3850000,Carlos Méndez,Norte,Senior,413770,Cuotas 12x,WhatsApp,0,0,0,1,0,4
VTA-03281,2024-08-03,2024,8,Q3,Peugeot 2008,Peugeot,SUV,Intermedio,11000000,10750000,4,430000,10320000,192138,10512138,7900000,2420000,23.4,2496855,Diego Romero,Centro,Junior,227040,Cuotas 36x,Showroom,0,0,1,6,0,3
VTA-01408,2024-08-04,2024,8,Q3,Ford Ranger,Ford,Pickup,Premium,24000000,23000000,2,460000,22540000,842473,23382473,17200000,5340000,23.7,5676989,Martín López,Oeste,Junior,450800,Contado,Instagram,0,0,3,3,1,4
VTA-03291,2024-08-04,2024,8,Q3,Ford Ka,Ford,Hatchback,Económico,4000000,3850000,0,0,3850000,111261,3961261,2950000,900000,23.4,944504,Diego Romero,Centro,Junior,84700,Contado,Showroom,1,950000,1,1,0,4
VTA-03883,2024-08-05,2024,8,Q3,Renault Sandero,Renault,Hatchback,Económico,4800000,4850000,2,97000,4753000,553654,5306654,3500000,1253000,26.4,1474461,Diego Romero,Centro,Junior,104566,Plan de ahorro,Web,0,0,2,2,1,5
VTA-02620,2024-08-05,2024,8,Q3,Jeep Renegade,Jeep,SUV,Premium,17500000,17800000,0,0,17800000,0,17800000,12500000,5300000,29.8,5300000,Carlos Méndez,Norte,Senior,573160,Leasing,Instagram,0,0,0,23,1,5
VTA-02108,2024-08-06,2024,8,Q3,Peugeot 2008,Peugeot,SUV,Intermedio,11000000,10750000,4,430000,10320000,368420,10688420,7900000,2420000,23.4,2567368,Carlos Méndez,Norte,Senior,332304,Cuotas 24x,Referido,0,0,2,7,0,5
VTA-01889,2024-08-06,2024,8,Q3,Ford Ka,Ford,Hatchback,Económico,4000000,4100000,0,0,4100000,0,4100000,2950000,1150000,28.0,1150000,Valentina Cruz,Este,Senior,146165,Cuotas 36x,Referido,0,0,0,2,1,5
VTA-01590,2024-08-06,2024,8,Q3,Volkswagen Vento,Volkswagen,Sedán,Intermedio,9500000,9800000,2,196000,9604000,216860,9820860,6900000,2704000,28.2,2790744,Joaquín Torres,Sur,Semi-Senior,262189,Contado,Referido,0,0,2,27,0,5
VTA-03310,2024-08-06,2024,8,Q3,Ford EcoSport,Ford,SUV,Intermedio,10500000,10300000,1,103000,10197000,268816,10465816,7600000,2597000,25.5,2704526,Lucía Fernández,Norte,Semi-Senior,267671,Cuotas 24x,Showroom,0,0,1,2,1,5
VTA-02408,2024-08-07,2024,8,Q3,Volkswagen Vento,Volkswagen,Sedán,Intermedio,9500000,9400000,1,94000,9306000,98562,9404562,6900000,2406000,25.9,2445424,Martín López,Oeste,Junior,186120,Cuotas 36x,Showroom,0,0,1,2,1,5
VTA-00940,2024-08-08,2024,8,Q3,Jeep Compass,Jeep,SUV,Luxury,25000000,23500000,5,1175000,22325000,0,22325000,17800000,4525000,20.3,4525000,Martín López,Oeste,Junior,446500,Contado,Web,1,6200000,0,76,1,5
VTA-01011,2024-08-08,2024,8,Q3,Renault Sandero,Renault,Hatchback,Económico,4800000,4600000,0,0,4600000,324288,4924288,3500000,1100000,23.9,1229715,Sofía Herrera,Sur,Senior,158700,Contado,Referido,0,0,2,7,0,4
VTA-01614,2024-08-08,2024,8,Q3,Chevrolet Tracker,Chevrolet,SUV,Intermedio,12500000,12350000,2,247000,12103000,539009,12642009,9000000,3103000,25.6,3318603,Sofía Herrera,Sur,Senior,417553,Contado,Showroom,0,0,2,7,1,4
VTA-02682,2024-08-08,2024,8,Q3,Honda Civic,Honda,Sedán,Premium,16000000,15600000,3,468000,15132000,273977,15405977,11400000,3732000,24.7,3841590,Joaquín Torres,Sur,Semi-Senior,413104,Contado,Referido,0,0,1,10,1,1
VTA-00023,2024-08-08,2024,8,Q3,Ford Ka,Ford,Hatchback,Económico,4000000,4100000,2,82000,4018000,156269,4174269,2950000,1068000,26.6,1130507,Valentina Cruz,Este,Senior,143242,Cuotas 12x,Showroom,0,0,2,1,1,4
VTA-03519,2024-08-09,2024,8,Q3,Ford EcoSport,Ford,SUV,Intermedio,10500000,10250000,0,0,10250000,0,10250000,7600000,2650000,25.9,2650000,Valentina Cruz,Este,Senior,365412,Cuotas 24x,Llamada entrante,0,0,0,14,0,4
VTA-00805,2024-08-09,2024,8,Q3,Honda Civic,Honda,Sedán,Premium,16000000,15300000,0,0,15300000,436381,15736381,11400000,3900000,25.5,4074552,Diego Romero,Centro,Junior,336600,Cuotas 24x,WhatsApp,0,0,2,1,1,4
VTA-03842,2024-08-09,2024,8,Q3,Toyota Yaris,Toyota,Hatchback,Intermedio,8500000,8300000,4,332000,7968000,202447,8170447,6100000,1868000,23.4,1948978,Lucía Fernández,Norte,Semi-Senior,209160,Contado,Showroom,0,0,1,10,1,5
VTA-03963,2024-08-09,2024,8,Q3,Peugeot 208,Peugeot,Hatchback,Intermedio,8200000,7800000,1,78000,7722000,0,7722000,5900000,1822000,23.6,1822000,Diego Romero,Centro,Junior,169884,Plan de ahorro,Showroom,1,3350000,0,1,0,4
VTA-00512,2024-08-09,2024,8,Q3,Honda HR-V,Honda,SUV,Premium,15500000,15650000,2,313000,15337000,465325,15802325,11000000,4337000,28.3,4523130,Diego Romero,Centro,Junior,337414,Cuotas 12x,Referido,0,0,2,40,1,3
VTA-03064,2024-08-09,2024,8,Q3,Mercedes-Benz GLA,Mercedes-Benz,SUV,Luxury,52000000,50750000,2,1015000,49735000,189478,49924478,36400000,13335000,26.8,13410791,Diego Romero,Centro,Junior,1094170,Cuotas 12x,WhatsApp,0,0,1,8,1,5
VTA-03539,2024-08-09,2024,8,Q3,Toyota Corolla,Toyota,Sedán,Intermedio,14500000,14000000,4,560000,13440000,0,13440000,10200000,3240000,24.1,3240000,Martín López,Oeste,Junior,268800,Plan de ahorro,Showroom,1,3650000,0,6,0,4
VTA-03683,2024-08-10,2024,8,Q3,Toyota SW4,Toyota,SUV,Luxury,42000000,43350000,1,433500,42916500,0,42916500,29500000,13416500,31.3,13416500,Joaquín Torres,Sur,Semi-Senior,1171620,Cuotas 12x,Web,1,17450000,0,20,0,5
VTA-01412,2024-08-10,2024,8,Q3,Renault Sandero,Renault,Hatchback,Económico,4800000,4550000,0,0,4550000,194364,4744364,3500000,1050000,23.1,1127745,Lucía Fernández,Norte,Semi-Senior,119438,Cuotas 24x,Instagram,0,0,1,5,1,4
VTA-01248,2024-08-10,2024,8,Q3,Ford Ka,Ford,Hatchback,Económico,4000000,3950000,1,39500,3910500,0,3910500,2950000,960500,24.6,960500,Valentina Cruz,Este,Senior,139409,Leasing,Showroom,0,0,0,1,1,4
